Company_symbol,Sector,Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,fixedAssetTurnover,assetTurnover,Debt_to_Equity,Capex_to_Revenue,R&D_to_Revenue,Dividend_Yield,currentRatio
JASN,Industrials,6.2996,-0.055,-0.028,0.206020739,1.6909,6.742434742,1.217139896,-50.3389,0.0167,0.0,0.0,2.284
PRTS,Consumer Cyclical,16.4592,-0.0458,-0.017,0.271951552,-0.1259,19.06394889,2.954800184,0.2358,0.0196,0.0145,0.0,1.217
RLH,Consumer Cyclical,8.9132,-0.2098,0.014,0.306649294,0.0118,1.175957826,0.543859368,0.2665,-0.7739,0.0,0.0,1.146
VBTX,Financial Services,8.3441,0.6838,0.329,1.0,0.0741,1.524008723,0.037242991,0.0843,0.042,0.0,0.0,0.037497325
HY,Industrials,12.8237,0.1002,0.011,0.156596522,0.0658,10.71708305,1.822168647,0.5717,0.0122,0.0,0.0199,1.458
BCPC,Basic Materials,17.371,0.0822,0.122,0.317319658,0.1136,3.371476909,0.655908412,0.2256,0.0283,0.018,0.006,2.758
CLH,Industrials,8.5556,0.1207,0.02,0.301412325,0.0561,2.112899798,0.882830287,1.3443,0.0539,0.0,0.0,1.996
USNA,Consumer Defensive,12.2122,0.1356,0.106,0.831229483,0.3227,12.92309698,2.144864491,0.0,0.0093,0.0,0.0,2.639
OTTR,Utilities,12.7564,0.079,0.09,0.222658812,0.113,0.579626943,0.446499103,0.8352,0.115,0.0,0.027,1.419
CTO,Real Estate,6.6146,0.0043,0.429,0.772934377,0.1755,0.235087239,0.1558223,1.1694,1.0119,0.0,0.0051,31.47379805
PAHC,Healthcare,16.7224,0.0729,0.079,0.32546934,0.3508,6.302318074,1.220794457,1.689,0.0226,0.0,0.0085,2.901
CKH,Energy,4.9312,0.2841,0.07,0.291836075,0.0826,0.987288987,0.568141648,0.5036,0.0409,0.0,0.0,3.217
ONTX,Healthcare,0.2421,0.5604,-16.753,1.0,-3.819,136.4444444,0.068515316,0.0,0.0,13.7818,0.0,2.105
TREC,Basic Materials,16.2038,0.1745,-0.008,0.096613089,-0.0126,1.474721504,0.872605828,0.5543,0.0878,0.0,0.0,3.187
MATX,Industrials,8.4517,0.0859,0.049,0.156469318,0.1443,1.626518367,0.914581962,1.1339,0.1192,0.0,0.0256,0.859
HCKT,Industrials,13.2337,0.0336,0.084,0.348396394,0.1935,14.47529114,1.581653315,0.0526,0.0337,0.0,0.0214,1.653
WSBF,Financial Services,19.5445,-0.0163,0.177,1.0,0.0769,6.501574449,0.090549087,1.0885,0.0228,0.0,0.0585,0.236491978
PKE,Technology,37.477,0.2636,0.512,0.280586627,0.1523,4.103008669,0.236443995,0.0,0.0142,0.0,0.1948,11.554
OXM,Consumer Cyclical,10.3169,0.0622,0.06,0.564008282,0.1514,5.612536363,1.5518608,0.1066,0.0357,0.0,0.0141,1.749
CMT,Consumer Cyclical,18.0167,0.6669,-0.018,0.100714325,-0.0483,3.341123523,1.339401982,0.5902,0.0215,0.0,0.0141,1.998
ALGT,Industrials,6.4872,0.1034,0.097,0.327949854,0.2344,0.902655706,0.667334356,1.8422,0.2008,0.0,0.0279,0.964
RDI,Consumer Cyclical,10.0768,0.1054,0.046,0.2381822,0.0815,0.898145272,0.704704484,0.9236,0.2053,0.0,0.0,0.354
RTIX,Healthcare,23.2105,0.0046,-0.012,0.498915811,-0.0068,3.602829874,0.777591047,0.2672,0.0393,0.0513,0.0,3.141
SCON,Technology,0.1963,2.4888,-5.226,-1.220437018,-1.2055,1.542120912,0.204360389,0.0,0.1215,1.5116,0.0,6.866
SMLP,Energy,9.501,0.0366,0.008,0.596293716,0.0345,0.258007662,0.16773468,1.0299,0.3959,0.0,0.2289,0.965
HTBK,Financial Services,7.1194,0.1183,0.285,1.0,0.0961,17.3989071,0.040101248,0.1071,0.0015,0.0,0.0388,0.067232389
METC,Basic Materials,5.1425,2.7285,0.11,0.224186418,0.1777,1.525243792,1.208930962,0.0671,0.2115,0.0,0.0,1.173
NEOG,Healthcare,40.8449,0.1107,0.159,0.46810243,0.1127,5.44594835,0.643890299,0.0,0.0526,0.0273,0.0,9.713
GTY,Real Estate,16.9474,0.1328,0.351,0.82624572,0.0821,0.152514245,0.117136051,0.7647,0.5992,0.0,0.0445,2.42718926
WTS,Industrials,9.8137,0.0743,0.082,0.419515624,0.1436,7.750866766,0.946302231,0.3965,0.0215,0.0,0.0127,2.069
HMST,Financial Services,22.5008,-0.1372,0.092,1.0,0.0541,4.953218631,0.061974482,1.4564,-0.1294,0.0,0.0,0.070377121
FFIC,Financial Services,24.3438,0.0205,0.311,1.0,0.1003,5.824446052,0.025923828,2.2765,0.0305,0.0,0.0372,0.028072318
IMKTA,Consumer Defensive,6.3792,0.0225,0.024,0.239485974,0.1635,3.140955881,2.242742403,1.4538,0.0362,0.0,0.0196,1.91
INDB,Financial Services,11.3157,0.1269,0.318,1.0,0.1133,3.913620479,0.043144216,0.241,0.0233,0.0,0.0216,0.037750888
CECO,Consumer Defensive,6.7708,-0.0254,0.095,0.810944854,0.1554,19.3455804,1.204776028,0.0,0.0116,0.0,0.0,2.776
TR,Consumer Defensive,21.3827,-0.0007,0.11,0.362624297,0.0758,2.788378354,0.54775318,0.0105,0.0532,0.0,0.0369,4.953
CABO,Communication Services,11.8606,0.117,0.154,0.654694837,0.2125,1.264530136,0.465560599,1.4995,0.1998,0.0,0.0091,2.377
LCUT,Consumer Cyclical,11.92,0.2158,-0.002,0.363011715,-0.0062,27.34810962,0.994312505,1.0949,0.0109,0.0,0.017,3.756
ERIE,Financial Services,14.9521,0.4081,0.121,0.144547589,0.296,18.20817537,1.339580403,0.1024,0.0211,0.0,0.0252,2.137
HSTM,Technology,10.2362,0.0778,0.139,0.585460417,0.101,14.59826043,0.524079756,0.0,0.0797,0.1111,0.0414,2.259
KEG,Energy,9.04,0.1961,-0.17,0.221008444,-1.9507,1.892187443,1.177178715,5.351,0.0719,0.0,0.0,1.532
FIX,Industrials,8.4788,0.2209,0.052,0.204445139,0.2267,21.91249573,2.054350609,0.1544,0.0117,0.0,0.0076,1.305
ANAT,Financial Services,14.5134,-0.0248,0.048,0.339926683,0.0302,30.38568766,0.123600564,0.0262,0.0053,0.0,0.0258,0.50204221
CIVB,Financial Services,25.2273,0.1782,0.158,1.0,0.0473,3.789927796,0.039018137,0.8204,0.0034,0.0,0.0184,0.028107912
RKDA,Basic Materials,0.5021,-0.6364,-9.208,0.548497268,-1.0519,3.706329114,0.060939061,0.0,0.1639,4.1455,0.0,7.491
OFIX,Healthcare,21.7352,0.0443,0.03,0.786712932,0.0412,10.5764445,0.970857683,0.0,0.0337,0.0733,0.0,2.848
KVHI,Technology,28.1607,0.0667,-0.048,0.413800575,-0.0827,3.372523848,0.909987637,0.2951,0.0931,0.0876,0.0,1.388
TTGT,Technology,15.6683,0.1177,0.107,0.761326267,0.0977,11.13044675,0.687583233,0.1882,0.0456,0.0731,0.0,4.818
ARCB,Industrials,4.3204,0.0946,0.022,1.0,0.0937,4.901531715,2.00995692,0.4064,0.0161,0.0,0.0093,1.439
WABC,Financial Services,9.6981,0.0153,0.362,1.0,0.1163,5.735444982,0.035541362,0.0832,0.0135,0.0,0.0287,0.091727961
CAI,Industrials,8.6673,0.2403,0.17,0.460740388,0.1121,0.23783544,0.14342945,3.0793,1.6355,0.0,0.0,1.571
CNBKA,Financial Services,11.0514,0.0707,0.337,1.0,0.1205,4.492872372,0.020812423,1.3071,0.0335,0.0,0.0071,0.080517209
MG,Industrials,12.1594,0.059,0.009,0.280020044,0.0252,7.906214388,1.069617326,1.1208,0.0258,0.0045,0.0,2.018
UNT,Energy,6.4142,0.1401,-0.054,0.489024418,-0.0326,0.346698784,0.312551681,0.4634,0.534,0.0,0.0,0.797
VHI,Basic Materials,2.7133,-0.008,0.139,0.35907479,0.4127,3.352795031,0.697261588,1.2597,0.0325,0.0,0.0415,4.014
CNXN,Technology,6.8432,-0.0729,0.024,0.152282895,0.1228,52.11469333,3.351924307,0.0,0.0079,0.0,0.0108,2.576
JAX,Consumer Cyclical,8.8928,0.0386,0.017,0.128112307,0.0351,2.215856291,1.387942641,0.1306,0.0748,0.0,0.0,0.517
SONA,Financial Services,10.9967,0.4997,0.347,1.0,0.0967,3.00027819,0.035932766,0.6854,-0.0017,0.0,0.0242,0.014777636
ARA,Healthcare,18.894,0.1053,-0.039,0.292596205,0.4878,4.469878181,0.817347184,-9.5026,0.0558,0.0,0.0,0.986
DLB,Consumer Cyclical,15.6145,0.0837,0.104,0.890556043,0.0517,2.27920075,0.40899327,0.0,0.0621,0.2021,0.0091,5.247
HAYN,Industrials,21.9472,0.1015,-0.05,0.1282602,-0.0653,2.426566332,0.739477555,0.0253,0.0255,0.0087,0.025,5.89
TCX,Technology,15.3895,0.0504,0.05,0.279671573,0.2148,7.198855716,1.018958993,0.8098,0.0807,0.0253,0.0,0.798
TPB,Consumer Defensive,15.3705,0.1641,0.076,0.428513029,0.3061,31.41779205,0.980275623,2.6714,0.0068,0.0,0.0061,1.754
FFWM,Financial Services,18.3795,0.2513,0.23,1.0,0.0768,18.79126506,0.032045856,1.2661,0.0145,0.0,0.0,0.109125307
CAC,Financial Services,11.3661,0.0455,0.336,1.0,0.1218,3.711542534,0.036701428,0.7836,0.0271,0.0,0.0306,0.022639867
NATH,Consumer Cyclical,20.4431,0.0825,0.025,0.402520129,-0.0311,15.68819633,1.301032575,-1.7117,0.0053,0.0,0.0693,3.982
ANDE,Consumer Defensive,9.0118,-0.1739,0.014,0.099168183,0.05,3.049969154,1.273151413,0.8705,0.0468,0.0,0.0222,1.228
CARO,Financial Services,14.6405,0.493,0.289,1.0,0.0863,2.820080176,0.045280509,0.8294,0.0216,0.0,0.0101,0.031157211
MCS,Consumer Cyclical,9.4801,0.082,0.076,0.435030829,0.109,0.841766433,0.714745621,0.5448,0.0828,0.0,0.0156,0.462
GOOD,Real Estate,12.5004,0.1266,0.009,0.816906684,0.0493,0.138242143,0.113763149,2.2666,0.3169,0.0,0.0837,9.796727725
AMRK,Financial Services,21.9786,0.0882,0.0,0.003870897,-0.0517,948.6465453,10.23719753,4.8885,0.0002,0.0,0.0184,1.062
DGII,Technology,19.4801,0.2573,0.006,0.476791641,0.0039,27.33612641,0.613646257,0.0,0.0049,0.1453,0.0,4.555
PLXP,Healthcare,2.8153,-0.0328,1.19,1.0,0.1391,0.540160519,0.040955656,1.1157,0.8696,5.2086,0.0,3.141
SPEX,Industrials,1.5621,-0.9773,61.679,1.0,0.1428,28.0,0.002113048,0.0,1.2857,0.0,0.0,2.52
VLGEA,Consumer Defensive,5.5154,0.0065,0.016,0.274313719,0.0827,7.52703131,3.353568388,0.1618,0.022,0.0,0.0347,1.877
WRLD,Financial Services,9.1085,0.0241,0.107,1.0,0.0992,22.06044997,0.597712343,0.4526,0.0176,0.0,0.0,13.77370421
FICO,Technology,33.4366,0.0697,0.126,0.687147676,0.44,20.47926777,0.751725522,2.6578,0.0313,0.1284,0.0,0.836
GRC,Industrials,12.3456,0.0921,0.096,0.265295631,0.1364,3.65074498,1.125045481,0.0,0.0252,0.0,0.0774,4.306
OLP,Real Estate,14.5238,0.0423,0.261,0.85344893,0.0695,0.112162436,0.101325117,1.5565,0.0924,0.0,0.0743,1.817335244
PZN,Financial Services,24.7458,0.0869,0.09,1.0,0.418,28.47219132,0.898248877,0.0,0.0011,0.0,0.0139,2.210253548
SYBT,Financial Services,8.7498,0.0787,0.353,1.0,0.1515,3.508555982,0.047550897,0.2579,0.0435,0.0,0.0293,0.074838864
HWKN,Basic Materials,40.9393,0.0425,-0.018,0.172085154,-0.0454,4.071592396,1.289464463,0.4975,0.0384,0.0,0.0274,2.229
SJW,Utilities,9.6732,0.0218,0.097,0.491789016,0.0436,0.289692824,0.203282169,0.5976,0.373,0.0,0.0201,3.066
GFF,Basic Materials,7.0923,0.297,0.064,0.267736074,0.2649,5.775077958,0.948691778,2.3632,0.025,0.0,0.0828,2.322
AGX,Industrials,2.1008,0.3226,0.081,0.167251894,0.2011,58.3577358,1.645229412,0.0,0.0054,0.0,0.0229,2.647
SMP,Consumer Cyclical,12.3416,-0.0216,0.039,0.286421605,0.092,12.03308945,1.295231352,0.1053,0.0184,0.0,0.0169,1.747
DCAR,Technology,0.1308,-0.6369,-3.315,-0.293863747,-6.1707,152.6246704,1.079484654,0.0,0.0762,0.053,0.0,1.901
GNK,Industrials,9.5661,0.7526,-0.09,0.418222583,-0.0313,0.269759528,0.225824132,0.5081,0.5415,0.0,0.0,2.655
HCCI,Industrials,13.7972,0.1209,0.036,0.212144336,0.0581,2.504154431,1.179289982,0.1145,0.0556,0.0,0.0,2.703
ILPT,Real Estate,14.6984,0.0385,0.458,0.800978281,0.0723,0.11871259,0.105909576,0.4495,0.7807,0.0,0.0473,5.64269103
SCYX,Healthcare,0.3584,0.0,-48.514,1.0,-0.3993,0.498062016,0.004833553,0.483,2.1984,83.8911,0.0,8.757
EIG,Financial Services,7.1608,-0.0012,0.177,0.52936032,0.1388,43.97802198,0.204225352,0.0196,0.0127,0.0,0.0191,0.437738437
CHCO,Financial Services,12.7077,0.0769,0.348,1.0,0.1165,2.565390455,0.041045623,0.4427,0.0507,0.0,0.0283,0.036932099
IBCP,Financial Services,9.0807,0.1998,0.254,1.0,0.1175,4.038321686,0.046698741,0.192,0.024,0.0,0.0285,0.058704533
INSW,Industrials,27.1581,-0.068,-0.329,0.233713442,-0.0881,0.200628837,0.146251679,0.8028,-0.0712,0.0,0.0,2.227
MBWM,Financial Services,14.5048,0.0969,0.305,1.0,0.112,2.855735601,0.041021348,1.3317,0.0316,0.0,0.0594,0.032980185
RCKY,Consumer Cyclical,7.8535,-0.002,0.058,0.344404695,0.096,10.95953507,1.368406232,0.0,0.0167,0.0,0.0181,5.244
KAMN,Industrials,13.3656,0.0385,0.029,0.293286588,0.0856,13.67805152,1.272283662,0.4638,0.0159,0.0,0.0143,2.59
USM,Communication Services,5.7353,0.0198,0.038,0.549029493,0.037,1.758421986,0.545367061,0.4003,0.1291,0.0,0.0,2.622
POWI,Technology,18.5818,-0.0366,0.168,0.516373165,0.1328,3.644987162,0.706568914,0.0,0.0593,0.1697,0.0105,6.873
PGC,Financial Services,8.4343,0.1136,0.283,1.0,0.0942,5.684690601,0.033739885,0.4255,0.0068,0.0,0.0079,0.047774017
UVE,Financial Services,8.054,0.0956,0.142,0.49690829,0.2333,23.54365408,0.443295541,0.2277,0.0081,0.0,0.0193,0.714760435
ATAX,Financial Services,13.0536,0.1559,0.442,0.934850243,0.1351,1.259445441,0.082786689,1.8681,-0.1248,0.0,0.089,0.260133035
NFBK,Financial Services,19.2329,-0.0199,0.343,1.0,0.0601,4.559812537,0.026484247,0.6406,0.0174,0.0,0.0295,0.029068899
CORR,Utilities,5.9198,0.0054,0.383,0.919190644,0.0961,0.175619596,0.142797247,0.3297,-0.6214,0.0,0.0907,12.11798383
EGY,Energy,0.8577,0.3625,0.936,0.614886176,0.8944,1.990421819,0.63100077,0.0,0.1346,0.0001,0.0,1.432
SYX,Consumer Cyclical,2.4515,0.1327,0.251,0.343070576,1.6318,60.19463087,1.692264151,0.0,0.005,0.0,0.3951,1.31
JBSS,Consumer Defensive,13.5513,0.05,0.037,0.156253972,0.1337,7.107013224,2.137608722,0.2793,0.0149,0.0,0.033,2.115
CUB,Industrials,26.6832,0.0859,0.01,0.305517176,0.0176,10.23342351,0.921843568,0.2983,0.0263,0.0436,0.0037,2.035
RGR,Industrials,7.6849,-0.051,0.103,0.271082551,0.1928,5.992371027,1.477161642,0.0,0.0213,0.0,0.0207,3.261
LPTH,Technology,15.7209,0.1466,0.033,0.385166782,0.03,2.754238905,0.690311189,0.2103,0.0774,0.0498,0.0,3.344
TTEC,Industrials,10.1463,0.0215,0.024,0.232739696,0.1038,9.343381438,1.431161262,0.817,0.0288,0.0,0.0193,2.236
FISI,Financial Services,13.9437,0.1226,0.253,1.0,0.0997,3.511006326,0.034883705,1.2837,0.0189,0.0,0.0467,0.02857393
MOFG,Financial Services,12.5434,0.1123,0.25,1.0,0.085,1.603090811,0.036904675,0.8406,0.0415,0.0,0.0314,0.02578708
NVR,Consumer Cyclical,8.6323,0.1342,0.114,0.187338671,0.4408,143.6957164,2.212398051,0.3305,0.0026,0.0,0.0,2.636842105
RNST,Financial Services,9.6502,0.1564,0.275,1.0,0.0719,2.55142278,0.041258681,0.3187,0.0402,0.0,0.0265,0.094817889
ULBI,Industrials,9.1102,0.0194,0.286,0.293416676,0.2385,8.115227103,0.72148484,0.0,0.048,0.0517,0.0,4.365
ESE,Technology,14.4465,0.1252,0.119,0.364426594,0.1213,5.717370363,0.609887426,0.2897,0.0391,0.0,0.0047,1.975
FBMS,Financial Services,12.8498,0.4151,0.205,1.0,0.0584,1.381704398,0.034396965,0.457,0.0393,0.0,0.0066,0.072939125
KELYA,Industrials,34.677,0.026,0.004,0.176318033,0.0197,63.89223638,2.382431732,0.0019,0.0046,0.0,0.0146,1.56
TMP,Financial Services,19.4077,0.0712,0.288,1.0,0.1329,2.935196807,0.042214944,1.8965,0.0518,0.0,0.0259,0.018740714
SQBG,Consumer Cyclical,11.8895,0.0149,-0.062,1.0,-0.0383,20.25455846,0.157560992,2.2298,0.0249,0.0,0.0,1.473
SPOK,Communication Services,19.8837,-0.0099,-0.009,0.808773027,-0.0054,16.36797373,0.517143101,0.0,0.0349,0.3294,0.0377,2.914
ABTX,Financial Services,14.4701,0.3706,0.283,1.0,0.0531,3.165232399,0.028364541,0.3903,0.0259,0.0,0.0,0.07818821
MCBC,Financial Services,7.3663,0.0844,0.344,1.0,0.1382,1.709219384,0.038822373,0.5305,0.0167,0.0,0.026,0.106942983
NRP,Basic Materials,4.0406,0.1307,0.393,0.894047653,0.3295,11.14404609,0.207589627,1.5886,0.0,0.0,0.0471,1.631
PLUS,Technology,9.2848,0.0653,0.039,0.227996577,0.1479,74.11596928,1.878036351,0.0036,-0.0048,0.0,0.0,1.614
THFF,Financial Services,7.8735,0.0759,0.313,1.0,0.1052,3.200949435,0.049528404,0.1573,0.0135,0.0,0.0254,0.036770518
GDP,Energy,5.7693,0.9066,0.02,0.726158007,0.0272,0.532695684,0.468652138,1.1923,1.1942,0.0,0.0,0.502
RFIL,Technology,7.1233,1.184,0.116,0.340664595,0.2104,89.7960644,1.544397268,0.0,0.0046,0.0295,0.0103,6.046
PRFT,Technology,14.4377,0.027,0.049,0.35825232,0.0694,74.64055714,0.873508441,0.3395,0.0093,0.0,0.0,2.376
PFS,Financial Services,18.9484,0.0224,0.353,1.0,0.0871,5.774757415,0.034511615,1.0613,0.0093,0.0,0.034,0.024371523
CSWI,Industrials,34.2691,0.1348,-0.036,0.453494859,-0.0447,5.988691645,0.95717924,0.0904,0.017,0.0,0.0,2.844
BLBD,Consumer Cyclical,16.8399,0.0347,0.028,0.11901547,-1.0877,15.51724347,3.334014247,-5.0162,0.0313,0.0,0.0,1.007
LRN,Consumer Defensive,4.7849,0.0329,0.03,0.354393539,0.047,31.79070251,1.236899953,0.0443,0.0471,0.0101,0.0,3.906
RAVN,Industrials,18.1302,0.3602,0.109,0.322182674,0.1486,3.550216409,1.154570184,0.0,0.0318,0.0449,0.0135,4.339
VRTV,Industrials,15.4894,0.0396,-0.002,0.17714634,-0.0289,42.07160135,3.437640827,1.8312,0.0052,0.0,0.0,2.453
JJSF,Consumer Defensive,16.279,0.0498,0.091,0.295437354,0.1365,4.690530055,1.221297342,0.0014,0.0504,0.0,0.0121,3.247
TTEK,Industrials,16.9238,0.0766,0.046,0.1297027,0.1416,68.49087296,1.512767292,0.2868,0.0033,0.0,0.0065,1.699
CTBI,Financial Services,11.445,0.0535,0.315,1.0,0.105,4.149610298,0.044730408,0.5206,0.0146,0.0,0.0348,0.049478172
CCF,Industrials,15.2432,0.1252,0.152,0.383731896,0.1748,8.652397625,0.897996328,0.1013,0.0123,0.0,0.0065,4.363
BSRR,Financial Services,9.145,0.1114,0.271,1.0,0.1087,3.715525424,0.043452096,0.3927,0.0285,0.0,0.0266,0.038286293
EDUC,Consumer Cyclical,9.517,0.0502,0.047,0.680096192,0.2556,4.019475602,1.810937952,1.0149,0.0128,0.0,0.0,1.568
FDEF,Financial Services,8.594,0.0933,0.316,1.0,0.1157,3.596926481,0.045977304,0.327,0.0284,0.0,0.0261,0.043829313
ESXB,Financial Services,11.1155,0.0742,0.265,1.0,0.0996,1.577580941,0.037074256,0.6039,0.0876,0.0,0.0,0.029941807
FLXS,Consumer Cyclical,8.1313,0.0436,0.036,0.200782943,0.0731,5.391898595,1.72068957,0.0,0.0476,0.0,0.0224,4.633
VALU,Consumer Cyclical,12.6803,-0.1599,0.411,0.836706814,0.3385,26.1619256,0.413282942,0.0,0.0114,0.0,0.0477,1.068
MYE,Consumer Cyclical,17.9541,0.036,-0.006,0.316361262,-0.0217,8.657729911,1.625536004,0.4966,0.0044,0.0,0.0357,1.877
RLGT,Industrials,8.5155,0.0833,0.01,0.237584237,0.0763,45.37417861,2.758062193,0.3516,0.0068,0.0,0.0,1.319
FC,Consumer Defensive,30.1759,0.1323,-0.028,0.706952774,-0.0731,9.801317695,0.980750438,0.5618,0.0454,0.0,0.0,1.056
NC,Consumer Cyclical,2.7381,0.292,0.257,0.221370268,0.1387,1.086877981,0.359093453,0.044,0.1546,0.0,0.0195,3.886
APT,Basic Materials,8.7671,0.059,0.078,0.379868737,0.1126,14.37237978,1.361085973,0.0,0.013,0.0,0.0,13.781
AGTC,Healthcare,1.7543,-0.3873,-0.881,1.0,-0.2148,4.603349829,0.204046165,0.0,0.0274,1.3306,0.0,7.581
CBIO,Healthcare,0.8677,-0.9941,-5009.167,1.0,-0.2506,0.015544041,4.8e-05,0.0,62.6667,3579.0,0.0,25.826
HBB,Technology,9.8859,0.0033,0.029,0.254329038,0.3329,32.84043305,2.249147315,0.7125,0.0109,0.0,0.0145,1.344
HBP,Industrials,45.1151,0.1147,-0.008,0.198308718,-0.1032,25.21321321,3.020143885,2.2403,0.0079,0.0,0.0,2.864
HOFT,Consumer Cyclical,8.9212,0.0752,0.046,0.217225344,0.1231,21.21891347,1.772940484,0.2323,0.0051,0.0,0.0129,3.539
ISTR,Financial Services,22.8485,0.3198,0.23,1.0,0.0747,1.469536901,0.033092094,1.2759,0.0832,0.0,0.0081,0.017072247
KBAL,Technology,7.6591,0.0167,0.049,0.334439944,0.1784,8.339200114,2.125607916,0.001,0.0316,0.0,0.0171,1.694
LNDC,Consumer Defensive,15.332,0.1159,0.047,0.149435264,0.0983,3.284136471,1.295337569,0.2888,0.0639,0.0244,0.0,1.098
NWPX,Basic Materials,8.5874,0.2965,0.118,0.070264713,0.0929,1.664127524,0.634416805,0.0524,-0.0282,0.0,0.0,5.065
PRCP,Technology,14.0767,0.0865,0.047,0.37783524,0.0851,12.80704673,1.141353566,0.0037,0.0136,0.0942,0.0,2.09
RM,Financial Services,10.0351,0.1257,0.115,1.0,0.1266,22.02398391,0.320689673,2.3332,0.0174,0.0,0.0,23.83019544
UTL,Utilities,10.656,0.0933,0.074,0.324251295,0.094,0.428337191,0.342062697,1.3916,0.2306,0.0,0.0288,0.791
WNEB,Financial Services,22.7211,0.0122,0.244,1.0,0.0692,2.734933398,0.031784171,1.1276,0.0479,0.0,0.0159,0.018661488
ZEUS,Industrials,6.0217,0.2889,0.02,0.199481541,0.11,10.7455156,2.254490365,0.9855,0.0149,0.0,0.0056,4.382
SCL,Basic Materials,7.0834,0.0358,0.057,0.171277579,0.1397,3.274565933,1.316412631,0.3419,0.0435,0.0272,0.0125,2.463
SALM,Consumer Cyclical,8.6079,-0.0036,-0.012,0.222529616,-0.0144,2.722914163,0.470071267,1.1442,0.0356,0.0,0.1244,0.825
FORR,Industrials,20.7127,0.0589,0.043,0.590290149,0.1015,16.24971597,1.011458911,0.0,0.0141,0.0,0.0179,1.243
STRL,Industrials,5.0441,0.0832,0.024,0.106326982,0.1532,19.95551838,2.150279854,0.4989,0.011,0.0,0.0,1.689
MFSF,Financial Services,18.0917,0.2372,0.234,1.0,0.0932,3.141726142,0.039309271,1.5343,0.0174,0.0,0.0279,0.026169796
STCN,Industrials,15.0894,0.4778,0.055,0.156927927,0.3411,6.05126041,0.78019225,4.2124,-0.0036,0.0,0.0,0.956
MMLP,Energy,6.1665,0.0281,0.044,0.296143031,0.1529,2.171914531,0.905951596,2.3165,0.0285,0.0,0.1946,1.862
HBNC,Financial Services,16.5145,0.1633,0.32,1.0,0.108,2.234276412,0.039107182,1.1956,0.0207,0.0,0.0245,0.027499482
INFU,Healthcare,8.2708,-0.0554,-0.016,0.58116119,-0.0536,2.692736534,1.047836062,1.6508,0.0742,0.0,0.0,1.186
AMEH,Healthcare,10.7185,8.0533,0.021,0.305391948,0.06,40.86977444,1.013467282,0.0008,0.0023,0.0,0.0,2.4
GHC,Consumer Cyclical,6.5363,0.0402,0.101,0.374090029,0.093,9.198580617,0.565898992,0.1636,0.0364,0.0,0.0083,1.887
DCOM,Financial Services,23.8657,-0.1158,0.334,1.0,0.0852,6.215554566,0.024302366,2.058,0.0279,0.0,0.033,0.030270588
AMOT,Technology,15.3711,0.2325,0.051,0.294268394,0.1564,6.466347455,1.088713324,1.2033,0.0461,0.0641,0.0026,2.487
BRT,Real Estate,10.1546,0.1311,0.199,0.537969658,0.1201,0.116236365,0.106464586,4.1895,1.5709,0.0,0.0655,2.820271981
BWFG,Financial Services,14.5158,-0.015,0.307,1.0,0.1001,2.872186536,0.030307446,1.0629,0.059,0.0,0.0167,0.05297241
CSV,Consumer Cyclical,11.6705,0.0382,0.043,0.283392788,0.0526,0.798079787,0.292088737,1.6541,0.0505,0.0,0.0194,0.838
CVU,Industrials,10.5531,0.0326,0.026,0.21642346,0.0237,32.97561441,0.58400337,0.3249,0.0067,0.0,0.0,3.35
EBF,Industrials,6.9343,0.0372,0.089,0.316615834,0.1257,8.063322297,1.123640492,0.1146,0.007,0.0,0.0397,5.524
FMBH,Financial Services,12.2038,0.1944,0.264,1.0,0.0769,2.342557978,0.0360663,0.733,0.0225,0.0,0.0219,0.052896623
HTBX,Healthcare,0.3206,2.8119,-2.716,1.0,-0.5194,9.008606133,0.153423207,0.0,0.1024,2.8018,0.0,5.893
INBK,Financial Services,19.529,0.1255,0.326,1.0,0.0758,6.276058708,0.018955629,1.9361,0.0331,0.0,0.0117,0.093226401
LIND,Consumer Cyclical,15.7144,0.1622,0.037,0.50362892,0.0978,1.08306554,0.654263016,1.6381,0.1755,0.0,0.0,0.942
NTWK,Technology,4.3223,-0.0679,0.071,0.479349964,0.0686,3.769156037,0.610681003,0.1422,0.0247,0.014,0.0,2.548
PANL,Industrials,5.5738,-0.0336,0.048,0.190459847,0.1098,1.105200678,0.822472427,1.0479,0.0469,0.0,0.0,1.436
TYHT,Healthcare,1.0065,0.3068,0.173,0.336858642,0.1057,3.75279791,0.528247867,0.0323,0.0388,0.0,0.0,5.893
WDFC,Basic Materials,28.6579,0.0736,0.16,0.551415115,0.4194,11.23629562,1.288460507,0.5557,0.0291,0.0,0.0119,1.955
BCBP,Financial Services,10.4316,0.1971,0.196,1.0,0.0837,3.967427192,0.030100597,1.4104,0.0195,0.0,0.0535,0.09273357
NP,Basic Materials,13.6798,0.0561,0.035,0.17721519,0.0933,2.612064614,1.201695309,0.6128,0.032,0.0,0.0278,2.3
BHB,Financial Services,21.6057,0.006,0.284,1.0,0.0889,2.377632981,0.032156968,1.9531,0.0413,0.0,0.0351,0.033462019
LILA,Communication Services,8.853,0.0322,-0.093,0.759883423,-0.1109,0.874625316,0.275586394,2.1468,0.2095,0.0,0.0,1.022
